Make,Model,Year,Engine Fuel Type,Engine Hp,Engine Cylinders,Transmission Type,Driven_Wheels,Number Of Doors,Market Category,Vehicle Size,Vehicle Style,Highway Mpg,City Mpg,Popularity,Msrp,Avg_MPG
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,1385,36745,21.0
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,34280,21.0
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,32395,19.5
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,31750,21.0
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,1385,37045,21.0
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,39540,19.5
Chevrolet,Silverado 1500,2015,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,39240,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,35825,21.0
Chevrolet,Silverado 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,16,1385,39685,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,31035,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,32870,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,43775,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,1385,35545,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,1385,36935,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,38590,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,31120,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,33170,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,33060,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,1385,38290,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,31335,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,33295,21.0
Chevrolet,Silverado 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,16,1385,38740,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,1385,41185,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,27485,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,36980,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,33360,19.5
Chevrolet,Silverado 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,16,1385,45170,19.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,1385,35100,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,1385,39275,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,29510,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,1385,36850,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,38890,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,38695,19.5
Chevrolet,Silverado 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,16,1385,40090,19.0
Chevrolet,Silverado 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,16,1385,41890,19.0
Chevrolet,Silverado 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,16,1385,43260,19.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,41865,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,36680,19.5
Chevrolet,Silverado 1500,2016,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,16,1385,36940,19.5
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,32955,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,29120,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,1385,37345,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,27095,21.0
Chevrolet,Silverado 1500,2016,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,40495,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,1385,36035,21.0
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,1385,37835,21.0
Chevrolet,Silverado 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,16,1385,39230,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,24,18,1385,38980,21.0
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,36515,21.0
Chevrolet,Silverado 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,16,1385,43950,19.0
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,31525,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,33850,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,44465,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,1385,42075,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,33550,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,1385,39965,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,1385,35590,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,27975,21.0
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,37370,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,27585,21.0
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,33860,21.0
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,33445,21.0
Chevrolet,Silverado 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,16,1385,45860,19.0
Chevrolet,Silverado 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,16,1385,40375,19.5
Chevrolet,Silverado 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,16,1385,42380,19.0
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,29610,21.0
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,30000,21.0
Chevrolet,Silverado 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,16,1385,37430,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,40985,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,39185,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,37670,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,31825,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,1385,37425,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,22,17,1385,37340,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,39280,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,24,18,1385,33985,21.0
Chevrolet,Silverado 1500,2017,regular unleaded,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,16,1385,40580,19.0
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,31610,21.0
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,22,17,1385,39580,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,17,1385,42555,19.5
Chevrolet,Silverado 1500,2017,flex-fuel (unleaded/E85),285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,24,18,1385,33360,21.0
Cadillac,Sixty Special,1993,regular unleaded,200.0,8.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,23,15,1624,2000,19.0
Mercedes-Benz,SL-Class,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,27,20,617,84000,23.5
Mercedes-Benz,SL-Class,2015,premium unleaded (required),429.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,24,17,617,106700,20.5
Mercedes-Benz,SL-Class,2015,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,21,14,617,214500,17.5
Mercedes-Benz,SL-Class,2015,premium unleaded (required),557.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,25,16,617,147300,20.5
Mercedes-Benz,SL-Class,2016,premium unleaded (required),449.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,24,17,617,108050,20.5
Mercedes-Benz,SL-Class,2016,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,27,20,617,85050,23.5
Mercedes-Benz,SL-Class,2016,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,21,14,617,217550,17.5
Mercedes-Benz,SL-Class,2016,premium unleaded (required),577.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,25,16,617,149700,20.5
Mercedes-Benz,SL-Class,2017,premium unleaded (required),449.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,25,17,617,110800,21.0
Mercedes-Benz,SL-Class,2017,premium unleaded (required),577.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,25,16,617,151350,20.5
Mercedes-Benz,SL-Class,2017,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,21,14,617,219850,17.5
Mercedes-Benz,SL-Class,2017,premium unleaded (required),362.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,28,20,617,86950,24.0
Mercedes-Benz,SLC-Class,2017,premium unleaded (required),362.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,29,20,617,60300,24.5
Mercedes-Benz,SLC-Class,2017,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,32,25,617,47950,28.5
Mercedes-Benz,SLK-Class,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,29,21,617,56225,25.0
Mercedes-Benz,SLK-Class,2014,premium unleaded (required),415.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,28,19,617,68925,23.5
Mercedes-Benz,SLK-Class,2014,premium unleaded (required),201.0,4.0,MANUAL,rear wheel drive,2.0,Luxury,Compact,Convertible,32,22,617,43525,27.0
Mercedes-Benz,SLK-Class,2015,premium unleaded (required),201.0,4.0,MANUAL,rear wheel drive,2.0,Luxury,Compact,Convertible,32,22,617,43950,27.0
Mercedes-Benz,SLK-Class,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,29,21,617,57650,25.0
Mercedes-Benz,SLK-Class,2015,premium unleaded (required),415.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,28,19,617,70850,23.5
Mercedes-Benz,SLK-Class,2016,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,29,21,617,59200,25.0
Mercedes-Benz,SLK-Class,2016,premium unleaded (required),241.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Compact,Convertible,32,25,617,47000,28.5
Mercedes-Benz,SLK-Class,2016,premium unleaded (required),416.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,28,19,617,72600,23.5
Mercedes-Benz,SLR McLaren,2007,premium unleaded (required),641.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,16,11,617,480000,13.5
Mercedes-Benz,SLR McLaren,2008,premium unleaded (required),617.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,16,12,617,495000,14.0
Mercedes-Benz,SLR McLaren,2009,premium unleaded (required),617.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,16,12,617,495000,14.0
Mercedes-Benz,SLS AMG GT Final Edition,2015,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,13,617,221580,16.0
Mercedes-Benz,SLS AMG GT Final Edition,2015,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,19,13,617,228080,16.0
Mercedes-Benz,SLS AMG GT,2013,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,13,617,199500,16.0
Mercedes-Benz,SLS AMG GT,2013,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,19,13,617,206000,16.0
Mercedes-Benz,SLS AMG GT,2014,premium unleaded (required),622.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,17,13,617,275000,15.0
Mercedes-Benz,SLS AMG GT,2014,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,13,617,201500,16.0
Mercedes-Benz,SLS AMG GT,2014,premium unleaded (required),583.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,19,13,617,208000,16.0
Mercedes-Benz,SLS AMG,2011,premium unleaded (required),563.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,20,14,617,183000,17.0
Mercedes-Benz,SLS AMG,2012,premium unleaded (required),563.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,20,14,617,189600,17.0
Mercedes-Benz,SLS AMG,2012,premium unleaded (required),563.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,20,14,617,196100,17.0
Acura,SLX,1997,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,17,13,204,2397,15.0
Acura,SLX,1997,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,17,13,204,2488,15.0
Acura,SLX,1998,regular unleaded,215.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,13,204,2816,15.5
Acura,SLX,1999,regular unleaded,215.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,13,204,2934,15.5
Pontiac,Solstice,2007,regular unleaded,177.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,26,17,210,21515,21.5
Pontiac,Solstice,2007,premium unleaded (required),260.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,28,19,210,26515,23.5
Pontiac,Solstice,2008,regular unleaded,173.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,25,19,210,22455,22.0
Pontiac,Solstice,2008,premium unleaded (required),260.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,28,19,210,28135,23.5
Pontiac,Solstice,2008,premium unleaded (required),260.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,28,19,210,31750,23.5
Pontiac,Solstice,2008,regular unleaded,173.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,25,19,210,28400,22.0
Pontiac,Solstice,2009,premium unleaded (recommended),173.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,25,19,210,24275,22.0
Pontiac,Solstice,2009,premium unleaded (recommended),260.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,28,19,210,30375,23.5
Pontiac,Solstice,2009,premium unleaded (recommended),173.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Convertible,25,19,210,29410,22.0
Pontiac,Solstice,2009,premium unleaded (recommended),173.0,4.0,MANUAL,rear wheel drive,2.0,Performance,Compact,Coupe,25,19,210,26225,22.0
Pontiac,Solstice,2009,premium unleaded (recommended),260.0,4.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,28,19,210,29485,23.5
Hyundai,Sonata Hybrid,2015,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,40,36,1439,26000,38.0
Hyundai,Sonata Hybrid,2015,regular unleaded,199.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,40,36,1439,29500,38.0
Hyundai,Sonata Hybrid,2016,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,44,40,1439,26000,42.0
Hyundai,Sonata Hybrid,2016,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,43,39,1439,30100,41.0
Hyundai,Sonata Hybrid,2017,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,45,39,1439,26000,42.0
Hyundai,Sonata Hybrid,2017,regular unleaded,193.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,43,38,1439,30100,40.5
Hyundai,Sonata,2015,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,32,23,1439,28575,27.5
Hyundai,Sonata,2015,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,21,1439,33525,26.0
Hyundai,Sonata,2016,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,32,23,1439,28925,27.5
Hyundai,Sonata,2016,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,21,1439,34075,26.0
Hyundai,Sonata,2017,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,22,1439,26600,26.5
Hyundai,Sonata,2017,regular unleaded,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,31,22,1439,34350,26.5
Chevrolet,Sonic,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,33,25,1385,21945,29.0
Chevrolet,Sonic,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,25,1385,16095,30.0
Chevrolet,Sonic,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,1385,18835,34.5
